dataset,subject,sess,trial,eeg_path,stimuli,speaker,sr,onset,dur,lens,split,sti_feature_path
KUL,14,8,8,ROOT/KUL_eeg/eeg/S14Tra8.npy,ROOT/KUL_eeg/audio_8k/part4_track2_dry.wav,KUL_spk-02,128,0.0,360.0,46080,train,ROOT/KUL_eeg/stimuli_feats/part4_track2_dry.npy
KUL,15,1,1,ROOT/KUL_eeg/eeg/S15Tra1.npy,ROOT/KUL_eeg/audio_8k/part1_track1_dry.wav,KUL_spk-01,128,0.0,360.0,46080,test,ROOT/KUL_eeg/stimuli_feats/part1_track1_dry.npy
KUL,15,2,2,ROOT/KUL_eeg/eeg/S15Tra2.npy,ROOT/KUL_eeg/audio_8k/part2_track1_dry.wav,KUL_spk-01,128,0.0,360.0,46080,train,ROOT/KUL_eeg/stimuli_feats/part2_track1_dry.npy
KUL,15,3,3,ROOT/KUL_eeg/eeg/S15Tra3.npy,ROOT/KUL_eeg/audio_8k/part3_track1_dry.wav,KUL_spk-00,128,0.0,360.0,46080,train,ROOT/KUL_eeg/stimuli_feats/part3_track1_dry.npy
KUL,15,4,4,ROOT/KUL_eeg/eeg/S15Tra4.npy,ROOT/KUL_eeg/audio_8k/part4_track1_dry.wav,KUL_spk-00,128,0.0,360.0,46080,train,ROOT/KUL_eeg/stimuli_feats/part4_track1_dry.npy
KUL,15,5,5,ROOT/KUL_eeg/eeg/S15Tra5.npy,ROOT/KUL_eeg/audio_8k/part1_track2_dry.wav,KUL_spk-02,128,0.0,360.0,46080,train,ROOT/KUL_eeg/stimuli_feats/part1_track2_dry.npy
KUL,15,6,6,ROOT/KUL_eeg/eeg/S15Tra6.npy,ROOT/KUL_eeg/audio_8k/part2_track2_dry.wav,KUL_spk-02,128,0.0,360.0,46080,train,ROOT/KUL_eeg/stimuli_feats/part2_track2_dry.npy
KUL,15,7,7,ROOT/KUL_eeg/eeg/S15Tra7.npy,ROOT/KUL_eeg/audio_8k/part3_track2_dry.wav,KUL_spk-02,128,0.0,360.0,46080,train,ROOT/KUL_eeg/stimuli_feats/part3_track2_dry.npy
KUL,15,8,8,ROOT/KUL_eeg/eeg/S15Tra8.npy,ROOT/KUL_eeg/audio_8k/part4_track2_dry.wav,KUL_spk-02,128,0.0,360.0,46080,train,ROOT/KUL_eeg/stimuli_feats/part4_track2_dry.npy
KUL,16,1,1,ROOT/KUL_eeg/eeg/S16Tra1.npy,ROOT/KUL_eeg/audio_8k/part1_track1_dry.wav,KUL_spk-01,128,0.0,360.0,46080,train,ROOT/KUL_eeg/stimuli_feats/part1_track1_dry.npy
KUL,16,2,2,ROOT/KUL_eeg/eeg/S16Tra2.npy,ROOT/KUL_eeg/audio_8k/part2_track1_dry.wav,KUL_spk-01,128,0.0,360.0,46080,train,ROOT/KUL_eeg/stimuli_feats/part2_track1_dry.npy
KUL,16,3,3,ROOT/KUL_eeg/eeg/S16Tra3.npy,ROOT/KUL_eeg/audio_8k/part3_track1_dry.wav,KUL_spk-00,128,0.0,360.0,46080,train,ROOT/KUL_eeg/stimuli_feats/part3_track1_dry.npy
KUL,16,4,4,ROOT/KUL_eeg/eeg/S16Tra4.npy,ROOT/KUL_eeg/audio_8k/part4_track1_dry.wav,KUL_spk-00,128,0.0,360.0,46080,test,ROOT/KUL_eeg/stimuli_feats/part4_track1_dry.npy
KUL,16,5,5,ROOT/KUL_eeg/eeg/S16Tra5.npy,ROOT/KUL_eeg/audio_8k/part1_track2_dry.wav,KUL_spk-02,128,0.0,360.0,46080,train,ROOT/KUL_eeg/stimuli_feats/part1_track2_dry.npy
KUL,16,6,6,ROOT/KUL_eeg/eeg/S16Tra6.npy,ROOT/KUL_eeg/audio_8k/part2_track2_dry.wav,KUL_spk-02,128,0.0,360.0,46080,train,ROOT/KUL_eeg/stimuli_feats/part2_track2_dry.npy
KUL,16,7,7,ROOT/KUL_eeg/eeg/S16Tra7.npy,ROOT/KUL_eeg/audio_8k/part3_track2_dry.wav,KUL_spk-02,128,0.0,360.0,46080,train,ROOT/KUL_eeg/stimuli_feats/part3_track2_dry.npy
KUL,16,8,8,ROOT/KUL_eeg/eeg/S16Tra8.npy,ROOT/KUL_eeg/audio_8k/part4_track2_dry.wav,KUL_spk-02,128,0.0,360.0,46080,train,ROOT/KUL_eeg/stimuli_feats/part4_track2_dry.npy
SPARR,sub-046,ses-varyingStories04,run-01_desc-preproc-audio-podcast_13,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-046/ses-varyingStories04/sub-046_ses-varyingStories04_task-listeningActive_run-01_desc-preproc-audio-podcast_13_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_podcast_13.wav,SPARR_spk-00,64,16.63,706.0,45184,test,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_podcast_13.npy
SPARR,sub-046,ses-varyingStories04,run-06_desc-preproc-audio-audiobook_10_1,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-046/ses-varyingStories04/sub-046_ses-varyingStories04_task-listeningActive_run-06_desc-preproc-audio-audiobook_10_1_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_10_1.wav,SPARR_spk-01,64,5.3,618.0,39552,test,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_10_1.npy
SPARR,sub-046,ses-varyingStories04,run-04_desc-preproc-audio-podcast_14,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-046/ses-varyingStories04/sub-046_ses-varyingStories04_task-listeningActive_run-04_desc-preproc-audio-podcast_14_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_podcast_14.wav,SPARR_spk-00,64,7.66,1008.0,64512,test,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_podcast_14.npy
SPARR,sub-046,ses-varyingStories04,run-08_desc-preproc-audio-audiobook_1,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-046/ses-varyingStories04/sub-046_ses-varyingStories04_task-listeningActive_run-08_desc-preproc-audio-audiobook_1_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_1.wav,SPARR_spk-01,64,5.28,939.0,60096,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_1.npy
SPARR,sub-046,ses-varyingStories04,run-07_desc-preproc-audio-audiobook_10_2,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-046/ses-varyingStories04/sub-046_ses-varyingStories04_task-listeningActive_run-07_desc-preproc-audio-audiobook_10_2_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_10_2.wav,SPARR_spk-01,64,4.77,654.0,41856,test,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_10_2.npy
SPARR,sub-046,ses-varyingStories04,run-09_desc-preproc-audio-podcast_15,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-046/ses-varyingStories04/sub-046_ses-varyingStories04_task-listeningActive_run-09_desc-preproc-audio-podcast_15_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_podcast_15.wav,SPARR_spk-00,64,4.77,924.0,59136,test,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_podcast_15.npy
SPARR,sub-046,ses-varyingStories04,run-02_desc-preproc-audio-podcast_10,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-046/ses-varyingStories04/sub-046_ses-varyingStories04_task-listeningActive_run-02_desc-preproc-audio-podcast_10_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_podcast_10.wav,SPARR_spk-00,64,4.93,838.0,53632,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_podcast_10.npy
SPARR,sub-044,ses-varyingStories04,run-06_desc-preproc-audio-podcast_14,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-044/ses-varyingStories04/sub-044_ses-varyingStories04_task-listeningActive_run-06_desc-preproc-audio-podcast_14_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_podcast_14.wav,SPARR_spk-00,64,7.82,1008.0,64512,test,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_podcast_14.npy
SPARR,sub-044,ses-varyingStories04,run-02_desc-preproc-audio-podcast_13,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-044/ses-varyingStories04/sub-044_ses-varyingStories04_task-listeningActive_run-02_desc-preproc-audio-podcast_13_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_podcast_13.wav,SPARR_spk-00,64,10.89,706.0,45184,test,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_podcast_13.npy
SPARR,sub-044,ses-varyingStories04,run-03_desc-preproc-audio-audiobook_1,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-044/ses-varyingStories04/sub-044_ses-varyingStories04_task-listeningActive_run-03_desc-preproc-audio-audiobook_1_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_1.wav,SPARR_spk-01,64,7.48,939.0,60096,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_1.npy
SPARR,sub-044,ses-varyingStories04,run-04_desc-preproc-audio-audiobook_10_1,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-044/ses-varyingStories04/sub-044_ses-varyingStories04_task-listeningActive_run-04_desc-preproc-audio-audiobook_10_1_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_10_1.wav,SPARR_spk-01,64,7.18,618.0,39552,test,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_10_1.npy
SPARR,sub-044,ses-varyingStories04,run-05_desc-preproc-audio-audiobook_10_2,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-044/ses-varyingStories04/sub-044_ses-varyingStories04_task-listeningActive_run-05_desc-preproc-audio-audiobook_10_2_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_10_2.wav,SPARR_spk-01,64,4.86,654.0,41856,test,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_10_2.npy
SPARR,sub-044,ses-varyingStories04,run-09_desc-preproc-audio-podcast_10,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-044/ses-varyingStories04/sub-044_ses-varyingStories04_task-listeningActive_run-09_desc-preproc-audio-podcast_10_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_podcast_10.wav,SPARR_spk-00,64,7.73,838.0,53632,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_podcast_10.npy
SPARR,sub-044,ses-varyingStories04,run-08_desc-preproc-audio-podcast_15,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-044/ses-varyingStories04/sub-044_ses-varyingStories04_task-listeningActive_run-08_desc-preproc-audio-podcast_15_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_podcast_15.wav,SPARR_spk-00,64,7.41,924.0,59136,test,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_podcast_15.npy
SPARR,sub-042,ses-varyingStories03,run-08_desc-preproc-audio-podcast_10,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-042/ses-varyingStories03/sub-042_ses-varyingStories03_task-listeningActive_run-08_desc-preproc-audio-podcast_10_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_podcast_10.wav,SPARR_spk-00,64,10.28,838.0,53632,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_podcast_10.npy
SPARR,sub-042,ses-varyingStories03,run-07_desc-preproc-audio-podcast_12,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-042/ses-varyingStories03/sub-042_ses-varyingStories03_task-listeningActive_run-07_desc-preproc-audio-podcast_12_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_podcast_12.wav,SPARR_spk-00,64,8.87,1055.0,67520,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_podcast_12.npy
SPARR,sub-042,ses-varyingStories03,run-05_desc-preproc-audio-podcast_9,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-042/ses-varyingStories03/sub-042_ses-varyingStories03_task-listeningActive_run-05_desc-preproc-audio-podcast_9_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_podcast_9.wav,SPARR_spk-00,64,6.54,1194.0,76416,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_podcast_9.npy
SPARR,sub-042,ses-varyingStories03,run-03_desc-preproc-audio-audiobook_9_2,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-042/ses-varyingStories03/sub-042_ses-varyingStories03_task-listeningActive_run-03_desc-preproc-audio-audiobook_9_2_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_9_2.wav,SPARR_spk-07,64,9.92,883.0,56512,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_9_2.npy
SPARR,sub-042,ses-varyingStories03,run-01_desc-preproc-audio-audiobook_1,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-042/ses-varyingStories03/sub-042_ses-varyingStories03_task-listeningActive_run-01_desc-preproc-audio-audiobook_1_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_1.wav,SPARR_spk-01,64,23.12,939.0,60096,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_1.npy
SPARR,sub-042,ses-varyingStories03,run-02_desc-preproc-audio-audiobook_9_1,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-042/ses-varyingStories03/sub-042_ses-varyingStories03_task-listeningActive_run-02_desc-preproc-audio-audiobook_9_1_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_9_1.wav,SPARR_spk-07,64,9.48,649.0,41536,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_9_1.npy
SPARR,sub-042,ses-varyingStories03,run-09_desc-preproc-audio-podcast_11,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-042/ses-varyingStories03/sub-042_ses-varyingStories03_task-listeningActive_run-09_desc-preproc-audio-podcast_11_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_podcast_11.wav,SPARR_spk-00,64,27.12,902.0,57728,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_podcast_11.npy
SPARR,sub-017,ses-shortstories01,run-01_desc-preproc-audio-audiobook_5_1,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-017/ses-shortstories01/sub-017_ses-shortstories01_task-listeningActive_run-01_desc-preproc-audio-audiobook_5_1_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_5_1.wav,SPARR_spk-04,64,5.31,909.0,58176,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_5_1.npy
SPARR,sub-017,ses-shortstories01,run-04_desc-preproc-audio-audiobook_2_1,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-017/ses-shortstories01/sub-017_ses-shortstories01_task-listeningActive_run-04_desc-preproc-audio-audiobook_2_1_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_2_1.wav,SPARR_spk-02,64,4.54,793.0,50752,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_2_1.npy
SPARR,sub-017,ses-shortstories01,run-02_desc-preproc-audio-audiobook_5_2,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-017/ses-shortstories01/sub-017_ses-shortstories01_task-listeningActive_run-02_desc-preproc-audio-audiobook_5_2_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_5_2.wav,SPARR_spk-04,64,10.18,912.0,58368,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_5_2.npy
SPARR,sub-017,ses-shortstories01,run-05_desc-preproc-audio-audiobook_2_2,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-017/ses-shortstories01/sub-017_ses-shortstories01_task-listeningActive_run-05_desc-preproc-audio-audiobook_2_2_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_2_2.wav,SPARR_spk-02,64,5.52,793.0,50752,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_2_2.npy
SPARR,sub-067,ses-varyingStories08,run-02_desc-preproc-audio-audiobook_1,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-067/ses-varyingStories08/sub-067_ses-varyingStories08_task-listeningActive_run-02_desc-preproc-audio-audiobook_1_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_1.wav,SPARR_spk-01,64,11.28,939.0,60096,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_1.npy
SPARR,sub-067,ses-varyingStories08,run-08_desc-preproc-audio-podcast_28,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-067/ses-varyingStories08/sub-067_ses-varyingStories08_task-listeningActive_run-08_desc-preproc-audio-podcast_28_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_podcast_28.wav,SPARR_spk-00,64,8.22,810.0,51840,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_podcast_28.npy
SPARR,sub-067,ses-varyingStories08,run-05_desc-preproc-audio-podcast_29,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-067/ses-varyingStories08/sub-067_ses-varyingStories08_task-listeningActive_run-05_desc-preproc-audio-podcast_29_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_podcast_29.wav,SPARR_spk-00,64,8.69,904.0,57856,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_podcast_29.npy
SPARR,sub-067,ses-varyingStories08,run-03_desc-preproc-audio-audiobook_14_1,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-067/ses-varyingStories08/sub-067_ses-varyingStories08_task-listeningActive_run-03_desc-preproc-audio-audiobook_14_1_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_14_1.wav,SPARR_spk-01,64,9.82,1055.0,67520,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_14_1.npy
SPARR,sub-067,ses-varyingStories08,run-01_desc-preproc-audio-podcast_30,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-067/ses-varyingStories08/sub-067_ses-varyingStories08_task-listeningActive_run-01_desc-preproc-audio-podcast_30_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_podcast_30.wav,SPARR_spk-00,64,7.37,976.0,62464,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_podcast_30.npy
SPARR,sub-067,ses-varyingStories08,run-04_desc-preproc-audio-audiobook_14_2,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-067/ses-varyingStories08/sub-067_ses-varyingStories08_task-listeningActive_run-04_desc-preproc-audio-audiobook_14_2_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_14_2.wav,SPARR_spk-01,64,12.1,1151.0,73664,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_14_2.npy
SPARR,sub-067,ses-varyingStories08,run-07_desc-preproc-audio-podcast_31,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-067/ses-varyingStories08/sub-067_ses-varyingStories08_task-listeningActive_run-07_desc-preproc-audio-podcast_31_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_podcast_31.wav,SPARR_spk-00,64,8.49,890.0,56960,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_podcast_31.npy
SPARR,sub-015,ses-shortstories01,run-07_desc-preproc-audio-audiobook_3,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-015/ses-shortstories01/sub-015_ses-shortstories01_task-listeningActive_run-07_desc-preproc-audio-audiobook_3_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_3.wav,SPARR_spk-02,64,6.49,965.0,61760,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_3.npy
SPARR,sub-015,ses-shortstories01,run-10_desc-preproc-audio-audiobook_5_3,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-015/ses-shortstories01/sub-015_ses-shortstories01_task-listeningActive_run-10_desc-preproc-audio-audiobook_5_3_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_5_3.wav,SPARR_spk-04,64,3.24,955.0,61120,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_5_3.npy
SPARR,sub-015,ses-shortstories01,run-01_desc-preproc-audio-audiobook_2_1,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-015/ses-shortstories01/sub-015_ses-shortstories01_task-listeningActive_run-01_desc-preproc-audio-audiobook_2_1_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_2_1.wav,SPARR_spk-02,64,5.98,793.0,50752,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_2_1.npy
SPARR,sub-015,ses-shortstories01,run-02_desc-preproc-audio-audiobook_2_2,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-015/ses-shortstories01/sub-015_ses-shortstories01_task-listeningActive_run-02_desc-preproc-audio-audiobook_2_2_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_2_2.wav,SPARR_spk-02,64,24.8,793.0,50752,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_2_2.npy
SPARR,sub-015,ses-shortstories01,run-04_desc-preproc-audio-audiobook_6_2,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-015/ses-shortstories01/sub-015_ses-shortstories01_task-listeningActive_run-04_desc-preproc-audio-audiobook_6_2_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_6_2.wav,SPARR_spk-04,64,4.26,835.0,53440,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_6_2.npy
SPARR,sub-015,ses-shortstories01,run-03_desc-preproc-audio-audiobook_6_1,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-015/ses-shortstories01/sub-015_ses-shortstories01_task-listeningActive_run-03_desc-preproc-audio-audiobook_6_1_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_6_1.wav,SPARR_spk-04,64,9.41,835.0,53440,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_6_1.npy
SPARR,sub-015,ses-shortstories01,run-06_desc-preproc-audio-audiobook_4,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-015/ses-shortstories01/sub-015_ses-shortstories01_task-listeningActive_run-06_desc-preproc-audio-audiobook_4_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_4.wav,SPARR_spk-03,64,6.01,816.0,52224,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_4.npy
SPARR,sub-015,ses-shortstories01,run-08_desc-preproc-audio-audiobook_5_1,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-015/ses-shortstories01/sub-015_ses-shortstories01_task-listeningActive_run-08_desc-preproc-audio-audiobook_5_1_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_5_1.wav,SPARR_spk-04,64,4.12,909.0,58176,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_5_1.npy
SPARR,sub-015,ses-shortstories01,run-05_desc-preproc-audio-audiobook_1,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-015/ses-shortstories01/sub-015_ses-shortstories01_task-listeningActive_run-05_desc-preproc-audio-audiobook_1_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_1.wav,SPARR_spk-01,64,7.34,939.0,60096,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_1.npy
SPARR,sub-015,ses-shortstories01,run-09_desc-preproc-audio-audiobook_5_2,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-015/ses-shortstories01/sub-015_ses-shortstories01_task-listeningActive_run-09_desc-preproc-audio-audiobook_5_2_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_5_2.wav,SPARR_spk-04,64,15.21,912.0,58368,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_5_2.npy
SPARR,sub-065,ses-varyingStories08,run-04_desc-preproc-audio-audiobook_14_2,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-065/ses-varyingStories08/sub-065_ses-varyingStories08_task-listeningActive_run-04_desc-preproc-audio-audiobook_14_2_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_14_2.wav,SPARR_spk-01,64,10.13,1151.0,73664,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_14_2.npy
SPARR,sub-065,ses-varyingStories08,run-08_desc-preproc-audio-podcast_31,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-065/ses-varyingStories08/sub-065_ses-varyingStories08_task-listeningActive_run-08_desc-preproc-audio-podcast_31_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_podcast_31.wav,SPARR_spk-00,64,9.05,890.0,56960,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_podcast_31.npy
SPARR,sub-065,ses-varyingStories08,run-03_desc-preproc-audio-audiobook_14_1,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-065/ses-varyingStories08/sub-065_ses-varyingStories08_task-listeningActive_run-03_desc-preproc-audio-audiobook_14_1_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_14_1.wav,SPARR_spk-01,64,6.3,1055.0,67520,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_14_1.npy
SPARR,sub-065,ses-varyingStories08,run-01_desc-preproc-audio-podcast_30,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-065/ses-varyingStories08/sub-065_ses-varyingStories08_task-listeningActive_run-01_desc-preproc-audio-podcast_30_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_podcast_30.wav,SPARR_spk-00,64,8.25,976.0,62464,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_podcast_30.npy
SPARR,sub-065,ses-varyingStories08,run-02_desc-preproc-audio-audiobook_1,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-065/ses-varyingStories08/sub-065_ses-varyingStories08_task-listeningActive_run-02_desc-preproc-audio-audiobook_1_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_audiobook_1.wav,SPARR_spk-01,64,8.36,939.0,60096,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_audiobook_1.npy
SPARR,sub-065,ses-varyingStories08,run-05_desc-preproc-audio-podcast_29,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-065/ses-varyingStories08/sub-065_ses-varyingStories08_task-listeningActive_run-05_desc-preproc-audio-podcast_29_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_podcast_29.wav,SPARR_spk-00,64,11.95,904.0,57856,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_podcast_29.npy
SPARR,sub-065,ses-varyingStories08,run-09_desc-preproc-audio-podcast_28,ROOT/SparrKULee/derivatives/preprocessed_eeg/sub-065/ses-varyingStories08/sub-065_ses-varyingStories08_task-listeningActive_run-09_desc-preproc-audio-podcast_28_eeg.npy,ROOT/SparrKULee/stimuli/clean_wavs/clean_wavs_podcast_28.wav,SPARR_spk-00,64,7.75,810.0,51840,train,ROOT/SparrKULee/stimuli/clean_feats/clean_wavs_podcast_28.npy
