subj,sess,trial,eeg_path,split,lens
sub-084,ses-varyingStories10,run-01_desc-preproc-audio-audiobook_14_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-084/ses-varyingStories10/sub-084_ses-varyingStories10_task-listeningActive_run-01_desc-preproc-audio-audiobook_14_1_eeg.npy,train,67520
sub-084,ses-varyingStories10,run-08_desc-preproc-audio-audiobook_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-084/ses-varyingStories10/sub-084_ses-varyingStories10_task-listeningActive_run-08_desc-preproc-audio-audiobook_1_eeg.npy,val,60096
sub-009,ses-shortstories01,run-06_desc-preproc-audio-audiobook_2_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-009/ses-shortstories01/sub-009_ses-shortstories01_task-listeningActive_run-06_desc-preproc-audio-audiobook_2_1_eeg.npy,train,50752
sub-009,ses-shortstories01,run-02_desc-preproc-audio-audiobook_3,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-009/ses-shortstories01/sub-009_ses-shortstories01_task-listeningActive_run-02_desc-preproc-audio-audiobook_3_eeg.npy,val,61760
sub-009,ses-shortstories01,run-10_desc-preproc-audio-audiobook_5_3,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-009/ses-shortstories01/sub-009_ses-shortstories01_task-listeningActive_run-10_desc-preproc-audio-audiobook_5_3_eeg.npy,train,61120
sub-009,ses-shortstories01,run-03_desc-preproc-audio-audiobook_6_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-009/ses-shortstories01/sub-009_ses-shortstories01_task-listeningActive_run-03_desc-preproc-audio-audiobook_6_1_eeg.npy,train,53440
sub-009,ses-shortstories01,run-09_desc-preproc-audio-audiobook_5_2,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-009/ses-shortstories01/sub-009_ses-shortstories01_task-listeningActive_run-09_desc-preproc-audio-audiobook_5_2_eeg.npy,train,58368
sub-009,ses-shortstories01,run-05_desc-preproc-audio-audiobook_4,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-009/ses-shortstories01/sub-009_ses-shortstories01_task-listeningActive_run-05_desc-preproc-audio-audiobook_4_eeg.npy,train,52224
sub-009,ses-shortstories01,run-01_desc-preproc-audio-audiobook_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-009/ses-shortstories01/sub-009_ses-shortstories01_task-listeningActive_run-01_desc-preproc-audio-audiobook_1_eeg.npy,train,60096
sub-009,ses-shortstories01,run-04_desc-preproc-audio-audiobook_6_2,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-009/ses-shortstories01/sub-009_ses-shortstories01_task-listeningActive_run-04_desc-preproc-audio-audiobook_6_2_eeg.npy,test,53440
sub-009,ses-shortstories01,run-08_desc-preproc-audio-audiobook_5_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-009/ses-shortstories01/sub-009_ses-shortstories01_task-listeningActive_run-08_desc-preproc-audio-audiobook_5_1_eeg.npy,train,58176
sub-009,ses-shortstories01,run-07_desc-preproc-audio-audiobook_2_2,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-009/ses-shortstories01/sub-009_ses-shortstories01_task-listeningActive_run-07_desc-preproc-audio-audiobook_2_2_eeg.npy,train,50752
sub-059,ses-varyingStories07,run-06_desc-preproc-audio-audiobook_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-059/ses-varyingStories07/sub-059_ses-varyingStories07_task-listeningActive_run-06_desc-preproc-audio-audiobook_1_eeg.npy,train,60096
sub-059,ses-varyingStories07,run-07_desc-preproc-audio-podcast_24,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-059/ses-varyingStories07/sub-059_ses-varyingStories07_task-listeningActive_run-07_desc-preproc-audio-podcast_24_eeg.npy,train,63680
sub-059,ses-varyingStories07,run-02_desc-preproc-audio-podcast_27,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-059/ses-varyingStories07/sub-059_ses-varyingStories07_task-listeningActive_run-02_desc-preproc-audio-podcast_27_eeg.npy,val,56064
sub-059,ses-varyingStories07,run-01_desc-preproc-audio-podcast_25,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-059/ses-varyingStories07/sub-059_ses-varyingStories07_task-listeningActive_run-01_desc-preproc-audio-podcast_25_eeg.npy,train,62272
sub-059,ses-varyingStories07,run-08_desc-preproc-audio-podcast_26,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-059/ses-varyingStories07/sub-059_ses-varyingStories07_task-listeningActive_run-08_desc-preproc-audio-podcast_26_eeg.npy,train,50688
sub-059,ses-varyingStories07,run-04_desc-preproc-audio-audiobook_13_2,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-059/ses-varyingStories07/sub-059_ses-varyingStories07_task-listeningActive_run-04_desc-preproc-audio-audiobook_13_2_eeg.npy,test,54656
sub-059,ses-varyingStories07,run-03_desc-preproc-audio-audiobook_13_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-059/ses-varyingStories07/sub-059_ses-varyingStories07_task-listeningActive_run-03_desc-preproc-audio-audiobook_13_1_eeg.npy,train,64256
sub-007,ses-shortstories01,run-08_desc-preproc-audio-audiobook_4,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-007/ses-shortstories01/sub-007_ses-shortstories01_task-listeningActive_run-08_desc-preproc-audio-audiobook_4_eeg.npy,train,52224
sub-007,ses-shortstories01,run-04_desc-preproc-audio-audiobook_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-007/ses-shortstories01/sub-007_ses-shortstories01_task-listeningActive_run-04_desc-preproc-audio-audiobook_1_eeg.npy,val,60096
sub-007,ses-shortstories01,run-01_desc-preproc-audio-audiobook_5_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-007/ses-shortstories01/sub-007_ses-shortstories01_task-listeningActive_run-01_desc-preproc-audio-audiobook_5_1_eeg.npy,train,58176
sub-007,ses-shortstories01,run-05_desc-preproc-audio-audiobook_6_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-007/ses-shortstories01/sub-007_ses-shortstories01_task-listeningActive_run-05_desc-preproc-audio-audiobook_6_1_eeg.npy,train,53440
sub-007,ses-shortstories01,run-03_desc-preproc-audio-audiobook_5_3,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-007/ses-shortstories01/sub-007_ses-shortstories01_task-listeningActive_run-03_desc-preproc-audio-audiobook_5_3_eeg.npy,train,61120
sub-007,ses-shortstories01,run-07_desc-preproc-audio-audiobook_3,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-007/ses-shortstories01/sub-007_ses-shortstories01_task-listeningActive_run-07_desc-preproc-audio-audiobook_3_eeg.npy,train,61760
sub-007,ses-shortstories01,run-09_desc-preproc-audio-audiobook_2_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-007/ses-shortstories01/sub-007_ses-shortstories01_task-listeningActive_run-09_desc-preproc-audio-audiobook_2_1_eeg.npy,train,50752
sub-007,ses-shortstories01,run-10_desc-preproc-audio-audiobook_2_2,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-007/ses-shortstories01/sub-007_ses-shortstories01_task-listeningActive_run-10_desc-preproc-audio-audiobook_2_2_eeg.npy,train,50752
sub-007,ses-shortstories01,run-06_desc-preproc-audio-audiobook_6_2,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-007/ses-shortstories01/sub-007_ses-shortstories01_task-listeningActive_run-06_desc-preproc-audio-audiobook_6_2_eeg.npy,test,53440
sub-007,ses-shortstories01,run-02_desc-preproc-audio-audiobook_5_2,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-007/ses-shortstories01/sub-007_ses-shortstories01_task-listeningActive_run-02_desc-preproc-audio-audiobook_5_2_eeg.npy,train,58368
sub-057,ses-varyingStories07,run-08_desc-preproc-audio-podcast_25,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-057/ses-varyingStories07/sub-057_ses-varyingStories07_task-listeningActive_run-08_desc-preproc-audio-podcast_25_eeg.npy,train,62272
sub-057,ses-varyingStories07,run-02_desc-preproc-audio-audiobook_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-057/ses-varyingStories07/sub-057_ses-varyingStories07_task-listeningActive_run-02_desc-preproc-audio-audiobook_1_eeg.npy,train,60096
sub-057,ses-varyingStories07,run-07_desc-preproc-audio-audiobook_13_2,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-057/ses-varyingStories07/sub-057_ses-varyingStories07_task-listeningActive_run-07_desc-preproc-audio-audiobook_13_2_eeg.npy,val,54656
sub-057,ses-varyingStories07,run-01_desc-preproc-audio-podcast_27,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-057/ses-varyingStories07/sub-057_ses-varyingStories07_task-listeningActive_run-01_desc-preproc-audio-podcast_27_eeg.npy,train,56064
sub-057,ses-varyingStories07,run-04_desc-preproc-audio-podcast_24,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-057/ses-varyingStories07/sub-057_ses-varyingStories07_task-listeningActive_run-04_desc-preproc-audio-podcast_24_eeg.npy,train,63680
sub-057,ses-varyingStories07,run-05_desc-preproc-audio-podcast_26,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-057/ses-varyingStories07/sub-057_ses-varyingStories07_task-listeningActive_run-05_desc-preproc-audio-podcast_26_eeg.npy,train,50688
sub-057,ses-varyingStories07,run-06_desc-preproc-audio-audiobook_13_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-057/ses-varyingStories07/sub-057_ses-varyingStories07_task-listeningActive_run-06_desc-preproc-audio-audiobook_13_1_eeg.npy,test,64256
sub-005,ses-shortstories01,run-01_desc-preproc-audio-audiobook_6_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-005/ses-shortstories01/sub-005_ses-shortstories01_task-listeningActive_run-01_desc-preproc-audio-audiobook_6_1_eeg.npy,train,53440
sub-005,ses-shortstories01,run-06_desc-preproc-audio-audiobook_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-005/ses-shortstories01/sub-005_ses-shortstories01_task-listeningActive_run-06_desc-preproc-audio-audiobook_1_eeg.npy,test,60096
sub-005,ses-shortstories01,run-07_desc-preproc-audio-audiobook_2_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-005/ses-shortstories01/sub-005_ses-shortstories01_task-listeningActive_run-07_desc-preproc-audio-audiobook_2_1_eeg.npy,val,50752
sub-005,ses-shortstories01,run-10_desc-preproc-audio-audiobook_3,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-005/ses-shortstories01/sub-005_ses-shortstories01_task-listeningActive_run-10_desc-preproc-audio-audiobook_3_eeg.npy,train,61760
sub-005,ses-shortstories01,run-02_desc-preproc-audio-audiobook_6_2,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-005/ses-shortstories01/sub-005_ses-shortstories01_task-listeningActive_run-02_desc-preproc-audio-audiobook_6_2_eeg.npy,train,53440
sub-005,ses-shortstories01,run-03_desc-preproc-audio-audiobook_5_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-005/ses-shortstories01/sub-005_ses-shortstories01_task-listeningActive_run-03_desc-preproc-audio-audiobook_5_1_eeg.npy,train,58176
sub-005,ses-shortstories01,run-05_desc-preproc-audio-audiobook_5_3,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-005/ses-shortstories01/sub-005_ses-shortstories01_task-listeningActive_run-05_desc-preproc-audio-audiobook_5_3_eeg.npy,train,61120
sub-005,ses-shortstories01,run-08_desc-preproc-audio-audiobook_2_2,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-005/ses-shortstories01/sub-005_ses-shortstories01_task-listeningActive_run-08_desc-preproc-audio-audiobook_2_2_eeg.npy,train,50752
sub-005,ses-shortstories01,run-04_desc-preproc-audio-audiobook_5_2,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-005/ses-shortstories01/sub-005_ses-shortstories01_task-listeningActive_run-04_desc-preproc-audio-audiobook_5_2_eeg.npy,train,58368
sub-055,ses-varyingStories06,run-09_desc-preproc-audio-podcast_22,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-055/ses-varyingStories06/sub-055_ses-varyingStories06_task-listeningActive_run-09_desc-preproc-audio-podcast_22_eeg.npy,train,40384
sub-055,ses-varyingStories06,run-02_desc-preproc-audio-podcast_20,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-055/ses-varyingStories06/sub-055_ses-varyingStories06_task-listeningActive_run-02_desc-preproc-audio-podcast_20_eeg.npy,val,51136
sub-055,ses-varyingStories06,run-04_desc-preproc-audio-audiobook_12_2,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-055/ses-varyingStories06/sub-055_ses-varyingStories06_task-listeningActive_run-04_desc-preproc-audio-audiobook_12_2_eeg.npy,train,48768
sub-055,ses-varyingStories06,run-01_desc-preproc-audio-audiobook_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-055/ses-varyingStories06/sub-055_ses-varyingStories06_task-listeningActive_run-01_desc-preproc-audio-audiobook_1_eeg.npy,train,60096
sub-055,ses-varyingStories06,run-03_desc-preproc-audio-audiobook_12_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-055/ses-varyingStories06/sub-055_ses-varyingStories06_task-listeningActive_run-03_desc-preproc-audio-audiobook_12_1_eeg.npy,train,42368
sub-055,ses-varyingStories06,run-06_desc-preproc-audio-podcast_21,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-055/ses-varyingStories06/sub-055_ses-varyingStories06_task-listeningActive_run-06_desc-preproc-audio-podcast_21_eeg.npy,test,67648
sub-055,ses-varyingStories06,run-07_desc-preproc-audio-podcast_23,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-055/ses-varyingStories06/sub-055_ses-varyingStories06_task-listeningActive_run-07_desc-preproc-audio-podcast_23_eeg.npy,train,54336
sub-028,ses-varyingStories01,run-06_desc-preproc-audio-audiobook_7_3,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-028/ses-varyingStories01/sub-028_ses-varyingStories01_task-listeningActive_run-06_desc-preproc-audio-audiobook_7_3_eeg.npy,train,15232
sub-028,ses-varyingStories01,run-07_desc-preproc-audio-audiobook_7_4,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-028/ses-varyingStories01/sub-028_ses-varyingStories01_task-listeningActive_run-07_desc-preproc-audio-audiobook_7_4_eeg.npy,val,21056
sub-028,ses-varyingStories01,run-02_desc-preproc-audio-podcast_4,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-028/ses-varyingStories01/sub-028_ses-varyingStories01_task-listeningActive_run-02_desc-preproc-audio-podcast_4_eeg.npy,train,63360
sub-028,ses-varyingStories01,run-13_desc-preproc-audio-audiobook_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-028/ses-varyingStories01/sub-028_ses-varyingStories01_task-listeningActive_run-13_desc-preproc-audio-audiobook_1_eeg.npy,train,60096
sub-028,ses-varyingStories01,run-03_desc-preproc-audio-podcast_10,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-028/ses-varyingStories01/sub-028_ses-varyingStories01_task-listeningActive_run-03_desc-preproc-audio-podcast_10_eeg.npy,train,53632
sub-028,ses-varyingStories01,run-01_desc-preproc-audio-podcast_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-028/ses-varyingStories01/sub-028_ses-varyingStories01_task-listeningActive_run-01_desc-preproc-audio-podcast_1_eeg.npy,train,61184
sub-028,ses-varyingStories01,run-08_desc-preproc-audio-audiobook_7_5,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-028/ses-varyingStories01/sub-028_ses-varyingStories01_task-listeningActive_run-08_desc-preproc-audio-audiobook_7_5_eeg.npy,train,7808
sub-028,ses-varyingStories01,run-05_desc-preproc-audio-audiobook_7_2,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-028/ses-varyingStories01/sub-028_ses-varyingStories01_task-listeningActive_run-05_desc-preproc-audio-audiobook_7_2_eeg.npy,test,15616
sub-028,ses-varyingStories01,run-10_desc-preproc-audio-podcast_2,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-028/ses-varyingStories01/sub-028_ses-varyingStories01_task-listeningActive_run-10_desc-preproc-audio-podcast_2_eeg.npy,train,72768
sub-028,ses-varyingStories01,run-04_desc-preproc-audio-audiobook_7_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-028/ses-varyingStories01/sub-028_ses-varyingStories01_task-listeningActive_run-04_desc-preproc-audio-audiobook_7_1_eeg.npy,train,15872
sub-028,ses-varyingStories01,run-11_desc-preproc-audio-podcast_3,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-028/ses-varyingStories01/sub-028_ses-varyingStories01_task-listeningActive_run-11_desc-preproc-audio-podcast_3_eeg.npy,train,46720
sub-028,ses-varyingStories01,run-09_desc-preproc-audio-audiobook_7_6,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-028/ses-varyingStories01/sub-028_ses-varyingStories01_task-listeningActive_run-09_desc-preproc-audio-audiobook_7_6_eeg.npy,train,7936
sub-078,ses-varyingStories09,run-01_desc-preproc-audio-audiobook_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-078/ses-varyingStories09/sub-078_ses-varyingStories09_task-listeningActive_run-01_desc-preproc-audio-audiobook_1_eeg.npy,val,60096
sub-078,ses-varyingStories09,run-08_desc-preproc-audio-podcast_33,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-078/ses-varyingStories09/sub-078_ses-varyingStories09_task-listeningActive_run-08_desc-preproc-audio-podcast_33_eeg.npy,train,45632
sub-078,ses-varyingStories09,run-05_desc-preproc-audio-podcast_32,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-078/ses-varyingStories09/sub-078_ses-varyingStories09_task-listeningActive_run-05_desc-preproc-audio-podcast_32_eeg.npy,train,60544
sub-078,ses-varyingStories09,run-03_desc-preproc-audio-audiobook_14_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-078/ses-varyingStories09/sub-078_ses-varyingStories09_task-listeningActive_run-03_desc-preproc-audio-audiobook_14_1_eeg.npy,train,67520
sub-078,ses-varyingStories09,run-04_desc-preproc-audio-audiobook_14_2,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-078/ses-varyingStories09/sub-078_ses-varyingStories09_task-listeningActive_run-04_desc-preproc-audio-audiobook_14_2_eeg.npy,train,73664
sub-078,ses-varyingStories09,run-06_desc-preproc-audio-podcast_34,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-078/ses-varyingStories09/sub-078_ses-varyingStories09_task-listeningActive_run-06_desc-preproc-audio-podcast_34_eeg.npy,test,61760
sub-026,ses-shortstories01,run-09_desc-preproc-audio-audiobook_6_2,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-026/ses-shortstories01/sub-026_ses-shortstories01_task-listeningActive_run-09_desc-preproc-audio-audiobook_6_2_eeg.npy,train,53440
sub-026,ses-shortstories01,run-02_desc-preproc-audio-audiobook_5_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-026/ses-shortstories01/sub-026_ses-shortstories01_task-listeningActive_run-02_desc-preproc-audio-audiobook_5_1_eeg.npy,val,58176
